# Metadata
# tracker: mediapipe_tracker
# num_cameras: 2
# num_landmarks: 33

frame,nose,left_eye_inner,left_eye,left_eye_outer,right_eye_inner,right_eye,right_eye_outer,left_shoulder,right_shoulder,left_hip,right_hip,left_elbow,left_wrist,right_elbow,right_wrist,left_knee,left_ankle,right_knee,right_ankle
300,45.53899190618531,127.82415801722776,179.36835797801297,157.7076430287023,118.61495487288784,179.26365257636812,108.78576389783798,83.6310442955047,83.6662300789917,99.4792783312235,93.12928101904635,160.21112364540383,174.81057705772326,166.14050761826167,173.38627704548597,175.61813815924688,144.61615419683505,174.55971793427463,140.2539116180484
301,45.629524005391055,126.2511445342347,179.5546636100141,157.36946429702095,117.79019600206256,179.58605993513845,109.12270506227028,83.623886691418,83.69246886197396,99.39648221266681,93.19169019303578,160.2624678287597,174.77633327365737,166.3627310904831,173.14286673159995,175.52320780777612,145.09543537765322,174.70448384741917,141.03335117663232
302,46.44737125825724,126.79239004567306,177.73251384147065,158.8535573399923,117.07833119546517,178.73170035405084,106.47304084240186,83.59924369218605,83.65807629201771,99.18785773277628,93.47686797150413,160.25592577621717,174.68410882858018,167.33944542905277,172.11657718032455,174.95449792096534,143.94984122951666,174.69116392509247,142.18305898500043
303,47.66037305186151,127.54788591531845,176.28738480156096,158.72344538551022,116.34963158715308,178.38495803646074,108.66294336381107,83.41681806061511,83.48710706491147,99.03966951984621,94.00797198219901,160.4338350084027,174.18831235608488,168.59126018105636,170.75743742244,174.940675788071,142.03696518682347,174.97018909029808,143.16691819527696
304,48.36345195995719,129.13354781989457,173.41186941458645,154.98709816050794,118.11326333116976,177.6714488279057,111.86633820060868,83.84392742821156,83.19246920312573,98.21693931930028,94.71342577360932,160.80239172232478,174.95820965640485,169.72416026789972,169.78998346612823,174.14920631462843,140.455671306161,174.96142230753432,144.0039242935146
305,45.27005604264447,129.78333765271947,176.88250911054925,151.72061014298376,117.23466965575983,175.97292733076392,108.64250663429983,84.21287607768483,83.04777225404284,97.63045536949278,95.08868874026253,162.17983203115037,175.60162056443002,169.85459852183317,169.9243904904666,173.61697668689683,139.61114727780537,174.49360465551507,144.40175100885045
306,46.94731243675316,128.7316567613953,178.58053766046248,156.00498221189935,117.15401178106048,177.2576838276213,104.24137254234682,83.97850396223053,83.25846426666688,97.91735390936442,94.82756130369154,166.0422436272181,175.9889115238273,170.50969806671023,171.96339240793603,173.29495024164973,126.73123752775666,173.59962030288153,144.24226659225056
307,49.357718411247966,129.96550602173485,178.59322990403277,159.55313237389151,117.3735646518655,179.2216474838193,98.47733581294098,84.7022979521504,82.87527883757795,97.72529404664702,94.68776601097444,167.23050424715024,177.8879027088037,170.3275393266437,172.03602249091642,174.36141091986246,131.34885306167286,174.0857930926561,144.66280661019803
308,50.293452923833044,129.2245025582853,178.38803612665137,159.38426995611525,118.86453018613888,178.00048205393702,98.01651091989848,84.71588741554385,83.15387102535233,97.87883787293036,94.21394907978208,164.33135414395747,177.34978897983515,168.75442290617684,174.82860455375982,174.46339194064132,,173.45287689424256,125.26022203006855
309,49.55906323219948,129.36934767553294,177.86607840685423,160.57849347702842,117.73574423651496,177.02775175588238,92.16865764229779,83.38750479870367,83.89095268863021,98.53360340431809,94.14679749575463,163.05545821352402,177.05411475968566,167.45105906298474,175.97363810587345,175.0682317536787,133.74084400835952,173.51215225409757,130.80941001191263
310,51.27869450028951,130.78143765761402,177.83855719415882,160.99855998850188,117.6713359197703,176.30861623342702,90.73653755197495,83.04732552086658,83.68763501635125,98.51791760627847,94.69182109402409,162.03511595355806,173.50366378081094,167.3935442304334,175.4156664916613,,,174.64651595824614,134.66972580180885
311,50.32310896285965,130.7253315521567,177.00112751669855,156.59996602762476,118.11912107017658,177.85577812898734,95.2505213884241,83.01492590543403,84.50323155251448,98.40114934216342,94.00191585469149,162.32771916765248,172.95608664011343,168.22635760234192,175.63346045456353,,,175.3956337988427,137.15896669774347
312,50.40654041224471,131.22717233072817,177.98918014126977,153.1533366237623,120.43438867957465,178.16878925695906,100.74047857180699,83.46827457825403,84.12834769152768,98.43473507975396,93.88676267855485,163.05650298157434,173.20040190738305,168.5551329209848,175.82556645223318,,,176.19561287020667,140.9713195452017
313,51.617784693977775,133.3546321141828,178.01442956318033,152.31152535569677,118.983354711222,174.73627893862442,100.08420431147782,83.66531538502691,84.02790891328411,98.44756354586006,93.76739206809928,162.9185004238884,172.8686841801037,168.9582818461561,174.62712874904616,,,176.40641573152976,144.06478709413093
314,52.82057552563833,135.14764363016909,174.4319391386949,153.1502666665619,118.42044611191275,174.72557903347675,106.32883370380304,83.76014266535434,83.24077674552903,98.85286565202162,94.04043351395667,164.91746699883822,173.36633468699932,169.85125572845715,174.72322916679042,,,176.4547557758598,145.52729424789794
315,52.75865453286557,134.3958350711146,173.69660776533874,152.04110136233024,118.55057740977055,175.87847031567645,102.32190082490266,83.59638998869373,83.696475168283,99.40368587973452,93.25936556898016,166.1261046351776,172.55575569321988,170.7580263151966,172.17306220886974,,,177.6988525150308,146.44730009494293
316,52.03903843570042,135.04721602287324,174.0084252962952,152.085763482936,117.3765952515631,177.52620608737382,99.80646721452817,83.52968815362696,83.82918560310033,100.06085362592269,92.55662639332252,166.11607485165712,171.21524978947318,170.58273246667858,170.39000331797658,,,179.0814778935001,141.57349916507252
317,51.130456595589415,134.71741527612676,173.68578429458955,152.48044950974335,117.43032522072667,178.27944494697275,98.30870574550916,83.09371577964775,84.3965077714767,100.6451436003198,91.86146877540976,167.95311514098975,171.09457552870452,170.08961536015127,171.92417528806786,,,179.35711523064225,142.00450624053607
318,50.04236644129402,134.9043048547993,173.26378311088058,153.71102725790607,116.76271420814113,177.6782146135645,97.20313444590231,82.82168028193425,84.25633227094954,100.85675466412016,92.06267011082593,168.64902778048577,170.59782905579826,170.03036796789135,172.90580054783047,,,178.7881013736464,148.9468481439149
319,48.01070298183863,135.31133565320857,175.1515905119304,153.9862136913539,117.0349352006345,177.83807742522356,101.17618541475287,83.22835572628102,84.19709819035988,100.8879740243379,91.68510034944319,167.78437337316802,171.70046098433795,169.28627475245838,173.18122997245825,171.83414606173912,138.20403040309137,179.62329999665803,134.7746653907299
320,45.782105680301605,135.51553404591218,179.42244901186237,151.612013373219,117.66691279051008,178.38448377344827,105.88381325223273,82.9096671145296,84.20123382135202,101.28431878245883,91.60330256430726,167.97616355763128,172.84346618173407,170.25177543107546,173.4106668938405,171.92069740543164,133.31886007046327,179.6399101388337,152.46188734490386
321,44.171499809083585,134.30418537844034,178.75551076571884,151.53793876028567,117.54975095399658,178.96172269384365,108.98415452491294,83.04795152305773,84.25824074371927,101.01022698915544,91.68245264615098,167.9895482421417,174.0301007262428,171.1533772621173,174.18969948741946,171.93887303635637,138.23033126745474,178.9084169352944,153.33712685736992
322,44.086241648739176,131.90904674906037,177.7133915867017,150.73852824491516,118.03622545000763,179.6283366724265,108.97575624221066,83.11955128473552,84.05223525957952,101.09123050475432,91.73239349511928,167.53598368599702,174.22984173438363,172.1265085152515,170.92590637015195,172.3124720949324,137.66475679299455,178.5628914282531,153.37678163245326
323,44.32005404011784,129.70897141958116,177.20186152459343,149.49949966306542,117.96019199218073,179.9027608725427,110.03996661781818,83.01431275470281,84.0353688966683,101.1012100271665,91.84423924339147,167.3637155660652,175.2043806832834,171.39902077127124,168.09347756219697,172.71088015617886,148.34086035627902,178.05674407472995,154.99680840304686
324,46.03535316089132,128.9915558269932,177.59023999197854,151.63844469152613,118.19263088794382,179.4108976866926,106.48009687938696,83.60487758884145,83.03347012701538,101.09012137633768,92.27149105973824,167.44819240077314,174.88438319012167,170.57919775122176,164.30528365001308,173.028272675381,149.54262639512623,178.27842660999121,154.089787041871
325,46.32577544356008,128.55205984194944,177.97140795696433,152.6350961298247,117.36190058324713,179.7584417727348,106.80166452025377,83.94698196317336,82.48266679602611,101.46987204478083,92.09744565532358,167.57291572492358,174.94706038207798,169.94744485616346,165.52771521671312,171.89053791401776,149.76867944589273,178.40665150956457,153.71962672678077
326,44.85430707496573,127.11339108426468,176.54735132187594,150.61570555851299,117.89925011163372,179.7893312634097,110.32162024822368,83.89897307869148,81.99121927685837,103.4219942415778,90.68779277126112,166.6808604833657,174.4955428203388,169.19838198460428,170.7481329929993,168.3267467780126,143.74333323097005,178.36186104339285,153.8246202088411
327,43.64547224880216,126.77477473717927,179.08169952028993,149.8015420299935,117.40718142126232,178.6112649546101,113.78428816696152,84.04887806263092,81.61731613132214,104.72363085299857,89.6091297699226,166.96858752203306,174.57344956122608,168.82894383483438,173.35312725676596,163.76633657987657,148.6643790173624,178.36500836378227,152.70234303736592
328,42.266342912096256,127.94924136746167,178.50792440957593,148.35239193917008,117.4881671400414,178.08833944385844,115.80486188744237,84.03132873932124,81.0623699104321,105.41462666604099,89.4559241244948,167.3290288540015,174.0570767882867,168.5860364908956,174.77183449626395,157.07311449912598,148.46093120214448,178.0595497205166,152.63677914650137
329,43.12166815160242,128.82821536850156,178.08659864631048,146.55013037451533,118.83966169196269,178.22824648782176,117.23358874014143,83.88267858420475,81.10192689754716,105.88773601649004,89.03092454438408,167.58315578242852,174.04612118230946,168.30160988962766,175.61836704826206,150.41965515231908,156.04718440205528,178.1229827103845,151.06691301330784
330,43.67700855577172,128.38503015928632,177.18699172966498,147.9863615709369,117.86621512789597,177.41168913001215,117.22234133470975,83.94192848554663,80.78960200222082,106.79035462038493,88.36396940293076,168.57530831421346,169.48846960413474,167.91835795328967,174.0572681118767,146.89980528930982,157.1845702379113,177.9361678468839,151.99639048209238
331,42.299109155239215,125.57560477207369,174.90591412035195,149.55726714970882,118.12261758116666,177.094156477928,116.00497172871111,83.93651067764847,80.96656922795455,107.1736162544453,87.83532883048424,169.11089252442812,166.0484187865539,167.13901522255063,172.56353487131605,144.58459022823357,143.8943756103586,,
332,40.20076650918798,123.3899904646271,174.2069113292379,149.07748764798325,116.0607418430256,175.71046113710628,117.43130143027136,83.90788590353809,107.18215355247875,152.30979365653957,,167.8367606272416,167.06535919732448,165.58410698772647,171.75543454851208,145.64597651485394,146.86070956714013,,
333,40.53545187098814,123.64732002415072,177.26761389588194,147.40934568749,114.98226907634604,175.82389140685464,113.64226786661013,83.26118195563113,106.86625140435038,151.97477524143935,,167.3933745347594,166.69711432271654,167.55231575570556,171.5002976425988,147.5657036999949,123.58574042765355,,
334,41.471793768641035,124.31825341619881,177.40232698855684,147.28533397620782,113.565234261371,176.66323962975292,105.89435599490042,82.52813040641689,106.5593510797387,154.33820147058586,,167.60231794211563,167.42492982617526,169.41615651834786,170.05102554305645,152.9008922788777,149.64837762891284,,
335,42.05316376467953,125.80680328692952,177.4972370561189,147.6185033953759,113.98043314422027,178.2961478935411,108.96139332170459,82.4799452657157,81.1308815501993,104.009172587093,92.26072088546644,167.31291107488832,172.00308290462343,168.8646978120445,167.98558108885015,157.65516707872584,148.62979840267909,,
336,44.178925108008315,125.54211537321396,176.9620228084349,147.95114716598127,114.73584341832586,179.02732134042097,101.50102730828847,82.05231225119341,81.98603964893366,101.26258475079447,94.44061693111229,168.191355666774,172.85280054424172,169.91979670582685,166.88007526867247,162.41474719698698,149.8343885463692,,
337,44.84767022923271,127.41445968190973,177.6207316307688,146.59777050892822,114.20285456507774,179.44714057551099,96.07848147488025,80.88920600647957,83.75579413514832,100.98479258486749,93.99225270455031,165.60109418992764,173.34130607956743,170.07196026652994,165.56152898294496,164.76526136906526,151.34340984002597,176.46429484631463,157.42039929825415
338,46.63077439168204,129.72004113892035,177.61214184334116,147.75253519711174,113.99891608854473,176.4507338511188,88.6298840712586,80.47888709248126,85.10858189604741,100.5806550518442,93.5228650836705,165.7721804883069,169.30630922461035,171.58989266352515,164.6852853860922,169.09775292424126,152.56292421027217,174.387125186858,152.59645501931396
339,46.712928455945914,130.59944301790128,174.84513267758794,148.5912206269771,112.71175726236115,176.80945775351628,94.84647017328058,80.5563169296449,85.3044680765948,99.87343005680997,94.15922889813717,164.71930328889792,169.60888926049296,172.32710076493683,164.90494318338773,171.30907411022784,154.2969677647468,170.55465120611953,143.73651329935964
340,44.06123387922946,128.17262543668303,175.21954736716643,148.9979538810661,112.75873851223065,177.62565366264727,102.69039980578025,80.42460744815432,85.48193644027263,100.16200624683938,93.9093669314205,164.93420775383987,171.0101095226606,171.4988570337484,166.18149568998453,,,161.026142799272,149.11280202198395
341,41.88945354287461,126.72976202493614,178.09206724469757,147.50580487417565,114.08380919122233,178.16268151994228,103.37876539310214,80.04686532372314,85.53535017054217,100.58605628148617,93.83167395747357,166.2763140558293,170.8661362666002,171.67082747647757,169.27637504741833,,,159.85991174475708,145.49398681199708
342,43.69577381626987,124.2533901715416,178.12978814832496,148.4331333775743,118.28221491345363,178.39237431160424,103.12711556409018,79.39153402683198,85.56334681565447,102.03683612103066,92.99416460385302,166.37828230536218,169.36567808631622,171.22474490921599,168.55727342246956,,,153.88157782625441,151.12243287544004
343,44.00497436170851,121.78151665217513,174.5922705607253,148.55995400807086,118.46488258798728,177.54205619533292,106.04494641939783,79.26710084445222,85.79596178675779,101.75305447429473,93.15675318695848,166.44806427780074,169.24340333839427,169.881981810696,168.7673254773431,,,158.52736093187409,147.26961541167248
344,44.863225281076105,121.19037741527006,174.64220058380477,146.0180503985638,119.40402874114578,176.50694744617797,106.45086844498,79.43490138879403,86.11247372070603,102.12076258587066,92.25806090088116,167.42221221576045,169.46630059161234,168.66816556877234,168.79367117778276,,,152.01738692275026,149.11776560281615
345,45.29948978715869,122.66154419497865,178.12152157793977,146.13270995262425,118.5189138940222,178.7126645559944,105.96032108078856,80.03700994825122,85.77654817008246,102.86332686056781,91.2175671785292,167.36048650950858,169.05623194259417,170.14939653328616,169.12862925075794,,,140.35764882720193,153.81118824007936
346,45.0528145201548,124.54352078157609,175.8901523752529,147.72056493025752,119.1205618067848,178.52043805389562,102.8513411971377,80.80630082053335,85.21768309729057,102.46982360148361,91.27763623855743,168.01111871408702,168.207781392324,169.81893536098877,169.54691530216274,,,131.32619946828308,148.3250068685641
347,45.51302408549899,125.03966091551284,175.93447792439267,147.67252852662028,118.19277800912008,177.54527201887814,100.85097461514756,81.39090609128505,84.65113627710049,101.47067738600242,92.33317241480333,168.01628712223598,167.87323563688113,169.4689658579062,168.74702411029205,,,129.7038874105891,143.65673758398094
348,45.337251067038814,126.08518948881289,176.55544215502005,148.51393489467182,119.2933016243602,176.4627756310562,103.87706248648917,82.17349323838127,84.10035891220984,99.98288145150134,93.62109981612501,170.07639895097245,169.07801736126189,168.16732725584495,168.61932462162287,,,113.84054908388134,157.53632106405786
349,46.97294876192581,126.84255917321747,175.32957546237193,153.23537934687357,120.65375177377484,176.20293983973423,107.88010957500602,81.43487936698779,84.68727337537294,99.84926666873062,93.86848468261353,171.70349501865036,168.35735484228817,166.7314724347771,170.46432343786918,,,111.25929037837922,165.97935073157905
350,46.581171893504894,126.27682847619029,175.4578813285074,160.11158426514146,117.6869930316847,175.8971871977684,110.41386422227703,80.63999126767516,85.1521527269911,100.09673840991863,93.81322405716561,171.6041703958172,166.17014390231452,165.29311524907482,172.4194609212224,,,,
351,47.81222020667946,125.97028614708255,172.5624099379405,158.95802285415118,118.05430951269601,176.28563062812154,113.55446205557588,80.63929320446964,85.46646557273837,98.99148402926289,94.24243326432521,169.8613369873719,166.95474530564135,164.3117411727126,174.05452896477735,,,,
352,49.94347658448866,126.08563616314687,174.050150373151,157.32594025667606,116.51097412647917,175.53277819160255,106.54099822124797,80.52245226169148,85.8067058579891,98.10367761578544,94.68971174459425,168.67731612503476,169.047224809966,162.55763672176062,175.78864035642133,,,123.96137059494036,165.2203905385188
353,48.25549619273931,126.68361728518889,171.59724857477403,155.93148191704316,115.46407723921385,175.254380639663,108.27522417802409,80.61998759444091,85.43658119421656,97.86910366733257,95.23928837975627,168.59420213894867,169.4057171321116,162.6052198868783,175.64001485126278,,,126.82515506988271,162.61461091978495
354,49.61666715554491,128.67628505971274,176.2351831126917,155.87178981135176,118.12580547539504,177.05459279659289,104.5131733596081,80.21976640233721,85.38993281615069,98.18896368199127,95.5311770412831,168.8250297361501,169.93106338458745,162.0419829911179,174.3305492679522,,,128.18047782277523,163.45222217449233
355,49.98830885220704,130.22631717343455,177.27214766730924,156.40379017937613,117.35038587802819,178.3708311602373,100.30222385608019,80.00789067616786,84.92487993384357,98.50782787496236,96.05647472217598,169.04702227058416,171.68787001266867,161.50885177864373,174.5039920419677,,,,
356,49.59732425591956,130.00220542076354,178.78382531664678,153.2385885837472,119.60274096675118,177.23402124112198,96.46048527875392,79.13942945960153,86.19798201589984,99.18743443076747,95.02319729721872,166.68322496542956,171.46621480410562,159.8306474089896,177.48397703592732,,,,
357,57.64798864413871,132.7459279169611,175.67903740827308,150.20320695349074,123.08499209331023,178.88059322007715,92.78529255378061,77.01398295973218,88.24184302162665,101.63435475296555,92.70535271939005,164.9354058658191,172.30480677484385,163.09298466134723,175.79795181610018,,,155.13232136488696,154.62085696826702
358,59.384836179758786,136.94752770665133,177.95529066013057,149.39403675290816,121.35242687992931,179.61196021848139,92.45474216161655,76.35341852248506,88.78215518961132,103.10836894188964,91.10978641212655,164.99061845124317,176.59987492271148,163.79253065517102,172.87966783634153,167.8710398740936,156.37652890743024,161.97767455927394,158.2707897870944
359,57.79526235930456,136.64610920498495,179.23446558403757,147.01138640174432,119.31984264125477,179.0464298905434,90.23743446582306,76.52050521949286,88.07860984905412,102.68915487662996,91.92631399073379,163.2915769950289,178.54992573809912,165.9637761470621,172.4726928467483,160.57467902330956,149.11979185667934,165.38926405150568,150.15814461977297
360,58.51333586759386,136.60725641312084,177.3960523713952,146.22789435354488,117.94591371499875,179.30865402148186,89.01598044119169,75.46594050481131,88.6884222793598,104.48754679860089,90.71747406338474,165.28174525348217,176.74329960684338,166.0762045903975,173.19364073971929,143.0284715121445,146.99243715380902,165.4881519083255,154.97977852729375
361,55.2067855681698,133.85529856427345,173.12930925068386,148.50490277153912,118.55002970458422,179.03111978301953,92.386344136539,26.37816110728631,,105.09646074240221,98.75538945842293,163.90419793841264,178.3686380494966,,171.10924975917382,128.37450136014223,148.49297790560217,162.0062234306576,120.55652365228589
362,,133.56322237195172,170.22367706467628,153.4964687458146,,,,24.720495392086438,,104.36854538195765,100.77933710865057,164.51154690169795,177.4143309089509,,170.51719264838772,108.55462198029147,148.7911447073878,155.5526110615752,155.4466089979918
363,,,173.48225642250026,153.53144435892082,,,,23.366605572880918,,103.77934859105339,98.27398349483832,168.39275745026532,176.99719203127086,,172.2168928390595,111.51357751091416,140.9130710526258,159.61960178788445,116.01957374021403
364,,,,151.12521074800236,,,,22.171017384837086,,102.46751243560233,96.48952779770906,167.24077461173255,175.7967647983391,,173.98637255414152,121.50065567489264,,163.76328103997,147.58521454902046
365,,,,153.9546152284653,,,,22.66312046593724,,102.01850046310237,97.68902854432248,166.93478331252658,176.33295390666873,,173.50190615764285,125.38339812979177,148.89514806991806,159.4038083456446,159.39590077285112
366,,,,,,,,21.915186238741693,,101.8678895512645,97.59751427948795,165.91427851120793,172.534091925247,,173.46797376211822,134.2646316332578,125.05768414486448,154.32232831581854,139.89404905946895
367,,,,,,,,21.50063510540009,,102.13379893417648,94.241622632158,168.9434026799527,175.26848583758868,,170.98373875379443,151.51267582687447,152.77382553328317,157.48048908285116,145.0291264952922
368,,,,,,,,20.923912853999383,,101.98236513530419,93.2354311153881,165.69879743995548,169.4090193250632,,163.95153695370243,160.437206703745,149.71065974440438,150.24690624182347,146.341333472232
369,,,,,,,,21.469101831322284,,102.56983485702249,94.09155594758413,165.32370854524507,162.69131054409152,,167.5285247140998,166.81580566062348,168.5880518573241,134.3430657182378,155.47711292967048
370,,,,,,,,,,,,162.31045673441315,155.96524423921932,,171.0203430908131,,,129.9095313663606,148.6062193708382
371,,,,,,,,,,,,,160.90363118000855,,14.207542872644854,,,,
372,,,,,,,,,,102.29648666482584,,,34.070599992484674,,,,,,
373,,,,,,,,17.901368287450033,,100.43786730895609,90.81585306964553,168.44289946158855,162.28960265501328,,,,,150.709880515692,133.53049822204753
374,,,,,,,,17.7127213651762,,,,165.49262934171193,164.2356228441303,,,,,,
375,,,,,,,,17.712905772617297,,170.96739156997964,,161.70312992452233,159.10836195951796,,,153.65487602625583,161.83107338022782,,
376,,,,,,,,,,,,,,,,,,,
377,,,,,,,,,,,,,,,,,,,
378,,,,,,,,,,,,,,,,,,,
379,,,,,,,,,,,,,,,,,,,
380,,,,,,,,,,,,,,,,,,,
381,,,,,,,,,,,,,,,,,,,
382,,,,,,,,,,,,,,,,,,,
383,,,,,,,,,,,,,,,,,,,
384,,,,,,,,,,,,,,,,,,,
385,,,,,,,,,,,,,,,,,,,
386,,,,,,,,,,,,,,,,,,,
